,Name,Description,Price,Rating,Rating_Count,URL
67,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-dark-green-shirt/p/itmb26006339a1df?pid=SHTGPRUFHP9RHB3F&lid=LSTSHTGPRUFHP9RHB3FVHD6J5&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_28&otracker=search&fm=organic&iid=en_cu1-Ow2iCCYBDi1-6UrpWiakMBIvYP9ax2j84uY_2Bo2hZrytamSZOz-Y_w6goIQX_UQb5_sLuDHWXXJd2sWZw%3D%3D&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
68,PARK AVENUE ,Men Slim Fit Striped Formal Shirt,"₹1,049", , ,https://www.flipkart.com/park-avenue-men-striped-formal-grey-shirt/p/itmc52ca5dc0d55a?pid=SHTGR4TFWVEEHFZZ&lid=LSTSHTGR4TFWVEEHFZZGYG3GK&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_29&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGR4TFWVEEHFZZ.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
69,VTEXX ,Men Regular Fit Solid Cut Away Collar Formal Shirt,₹299,4,"19,983 ratings and 1,468 reviews",https://www.flipkart.com/vtexx-men-solid-formal-white-shirt/p/itmc5dc05890b7d7?pid=SHTGMK2YYHWC8FDX&lid=LSTSHTGMK2YYHWC8FDX2PBUNN&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_30&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGMK2YYHWC8FDX.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
70,STONEBERG ,Men Slim Fit Solid Spread Collar Formal Shirt,₹405,3.9,"17,729 ratings and 1,341 reviews",https://www.flipkart.com/stoneberg-men-solid-formal-green-shirt/p/itm9d63e7d4261b6?pid=SHTGEUM3BCGSM8SH&lid=LSTSHTGEUM3BCGSM8SHDBJKTS&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_31&otracker=search&fm=organic&iid=en_cu1-Ow2iCCYBDi1-6UrpWiakMBIvYP9ax2j84uY_2BpCslIbe2vJyHwtbQvG6U_dxLxB4hMmTV5ye8nS28O-lw%3D%3D&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
71,MILDIN ,Men Slim Fit Solid Mandarin Collar Formal Shirt,₹389,4,"13,543 ratings and 1,017 reviews",https://www.flipkart.com/mildin-men-solid-formal-purple-shirt/p/itmc13a4740cfbfd?pid=SHTG9PT72DK3FGUY&lid=LSTSHTG9PT72DK3FGUYLEF8FY&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_32&otracker=search&fm=organic&iid=en_cu1-Ow2iCCYBDi1-6UrpWiakMBIvYP9ax2j84uY_2BoiCU1EdYNSClKTDrjxOzIfwgiXCvwOFcjXBQJmExvybw%3D%3D&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
72,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-dark-green-shirt/p/itmb26006339a1df?pid=SHTGPRUFHZ56XH44&lid=LSTSHTGPRUFHZ56XH44XBFRM7&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_33&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGPRUFHZ56XH44.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
73,FUBAR ,Men Slim Fit Solid Spread Collar Formal Shirt,₹419,3.7,"11,300 ratings and 780 reviews",https://www.flipkart.com/fubar-men-solid-formal-grey-shirt/p/itmaea499ea4ffef?pid=SHTGB79SGHYVBMXG&lid=LSTSHTGB79SGHYVBMXGLBNGVE&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_34&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGB79SGHYVBMXG.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
74,PARK AVENUE ,Men Slim Fit Striped Formal Shirt,"₹1,004",5,5 ratings and 1 reviews,https://www.flipkart.com/park-avenue-men-striped-formal-light-blue-shirt/p/itm37457d604e05f?pid=SHTGPEH5J2PEQAVQ&lid=LSTSHTGPEH5J2PEQAVQWUZWEJ&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_35&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGPEH5J2PEQAVQ.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
75,VeBNoR ,Men Regular Fit Solid Button Down Collar Formal Shirt,₹379,4,"1,11,435 ratings and 10,650 reviews",https://www.flipkart.com/vebnor-men-solid-formal-grey-shirt/p/itm713b9a36b8568?pid=SHTG6QDU5YJ7JQZ6&lid=LSTSHTG6QDU5YJ7JQZ6FXDGSC&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&spotlightTagId=TrendingId_clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_36&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTG6QDU5YJ7JQZ6.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
76,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-blue-shirt/p/itme8b9372b4adf3?pid=SHTGFH9DT7NMZHWE&lid=LSTSHTGFH9DT7NMZHWEJ2CJQC&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_37&otracker=search&fm=organic&iid=en_cu1-Ow2iCCYBDi1-6UrpWiakMBIvYP9ax2j84uY_2BpFQldxhQzXxpqE7fHt3dSltIUCfV-TNT0xaGkC4fNtHg%3D%3D&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
77,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-grey-shirt/p/itm2f4f8b084ba7c?pid=SHTG3RQ8RBZKD4E7&lid=LSTSHTG3RQ8RBZKD4E7GAEYR1&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_38&otracker=search&fm=organic&iid=en_cu1-Ow2iCCYBDi1-6UrpWiakMBIvYP9ax2j84uY_2BrQLPqdm3uoSCPbnkks_ORgMLoPH7BdOrO4aZhsBH0y9Q%3D%3D&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
78,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-yellow-shirt/p/itm29d2865c4411f?pid=SHTGFH9DVDMZPVPN&lid=LSTSHTGFH9DVDMZPVPNJZELUT&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&spotlightTagId=TrendingId_clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_39&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGFH9DVDMZPVPN.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
79,ARROW ,Men Slim Fit Checkered Cut Away Collar Formal Shirt,"₹1,332",4.2,22 ratings and 2 reviews,https://www.flipkart.com/arrow-men-checkered-formal-blue-shirt/p/itma1792e81348a8?pid=SHTGPK22Z58W6CU3&lid=LSTSHTGPK22Z58W6CU3MNWJGK&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_40&otracker=search&fm=organic&iid=043edfde-c16a-4571-86e7-2b51a8be5da0.SHTGPK22Z58W6CU3.SEARCH&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
80,Raymond ,Men Slim Fit Solid Formal Shirt,"₹1,049",4.4,7 ratings and 1 reviews,https://www.flipkart.com/raymond-men-solid-formal-black-shirt/p/itme1d39e3de853b?pid=SHTGR4TGFDUVZTGA&lid=LSTSHTGR4TGFDUVZTGA0RNKGQ&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_43&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGR4TGFDUVZTGA.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
81,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-blue-shirt/p/itmc6f3f4e154960?pid=SHTG9PS5H3TQK9JK&lid=LSTSHTG9PS5H3TQK9JKZ4ESIP&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_44&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTG9PS5H3TQK9JK.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
82,FUBAR ,Men Slim Fit Solid Spread Collar Formal Shirt,₹419,3.7,"11,300 ratings and 780 reviews",https://www.flipkart.com/fubar-men-solid-formal-white-shirt/p/itm47632e76e5546?pid=SHTGB79UPWNPYXHZ&lid=LSTSHTGB79UPWNPYXHZZWS3TJ&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_45&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGB79UPWNPYXHZ.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
83,PETER ENGLAND ,Men Regular Fit Solid Formal Shirt,₹909,4.4,145 ratings and 10 reviews,https://www.flipkart.com/peter-england-men-solid-formal-green-shirt/p/itm15071b2053160?pid=SHTG8JPZCNGADG9Z&lid=LSTSHTG8JPZCNGADG9ZRG41PU&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_46&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTG8JPZCNGADG9Z.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
84,PARK AVENUE ,Men Slim Fit Solid Formal Shirt,₹903,4.6,36 ratings and 4 reviews,https://www.flipkart.com/park-avenue-men-solid-formal-dark-blue-shirt/p/itm4cba0ddb3adb1?pid=SHTGR4TG5VMFBGQE&lid=LSTSHTGR4TG5VMFBGQEVDY4OQ&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_49&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGR4TG5VMFBGQE.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
85,VAN HEUSEN ,Men Regular Fit Solid Spread Collar Formal Shirt,"₹1,499",4.3,217 ratings and 13 reviews,https://www.flipkart.com/van-heusen-men-solid-formal-dark-blue-shirt/p/itmd3a80b47f8305?pid=SHTGGZY6V87JRSW7&lid=LSTSHTGGZY6V87JRSW7N8OPXB&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_50&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGGZY6V87JRSW7.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
86,VTEXX ,Men Regular Fit Solid Slim Collar Formal Shirt,₹299,4,"19,983 ratings and 1,468 reviews",https://www.flipkart.com/vtexx-men-solid-formal-green-shirt/p/itm54a4d8e6a4ac4?pid=SHTGMNGQZR7SPQAS&lid=LSTSHTGMNGQZR7SPQASRSRRER&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_53&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGMNGQZR7SPQAS.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
87,Raymond ,Men Slim Fit Solid Formal Shirt,"₹1,004", , ,https://www.flipkart.com/raymond-men-solid-formal-white-shirt/p/itm73c2f40361132?pid=SHTGR4TGWFFVZZR3&lid=LSTSHTGR4TGWFFVZZR3NAUWWE&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_54&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGR4TGWFFVZZR3.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
88,ARROW ,Men Slim Fit Printed Spread Collar Formal Shirt,"₹1,379", , ,https://www.flipkart.com/arrow-men-printed-formal-light-blue-black-white-shirt/p/itm39cfebba8748c?pid=SHTGGZYCY6XAXS7A&lid=LSTSHTGGZYCY6XAXS7AYEL0JL&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_55&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGGZYCY6XAXS7A.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
89,VeBNoR ,Men Regular Fit Solid Button Down Collar Formal Shirt,₹379,4,"1,11,435 ratings and 10,650 reviews",https://www.flipkart.com/vebnor-men-solid-formal-white-shirt/p/itmc3ea175b4b94a?pid=SHTG6BK345WX37BX&lid=LSTSHTG6BK345WX37BXVC1KQW&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_56&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTG6BK345WX37BX.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
90,FIBERMILL ,Men Regular Fit Solid Spread Collar Formal Shirt,₹389,4,"15,862 ratings and 1,169 reviews",https://www.flipkart.com/fibermill-men-solid-formal-white-shirt/p/itm092a20cee3211?pid=SHTGBXYVNDP5KJJ4&lid=LSTSHTGBXYVNDP5KJJ4XIN1MQ&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_59&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGBXYVNDP5KJJ4.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
91,VTEXX ,Men Regular Fit Solid Spread Collar Formal Shirt,₹299,4,"19,983 ratings and 1,468 reviews",https://www.flipkart.com/vtexx-men-solid-formal-blue-shirt/p/itme1b25f72c4091?pid=SHTGMG75AG8JR9HP&lid=LSTSHTGMG75AG8JR9HPJQGGDG&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_60&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGMG75AG8JR9HP.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
92,Raymond ,Men Slim Fit Printed Spread Collar Formal Shirt,"₹1,033",4.3,35 ratings and 2 reviews,https://www.flipkart.com/raymond-men-printed-formal-orange-blue-white-shirt/p/itm410713a4ff387?pid=SHTGPEH6NKPCV6YM&lid=LSTSHTGPEH6NKPCV6YM76OEXK&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&spotlightTagId=TrendingId_clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_63&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGPEH6NKPCV6YM.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
93,PETER ENGLAND ,Men Slim Fit Self Design Formal Shirt,₹909,2.7,3 ratings and 0 reviews,https://www.flipkart.com/peter-england-men-self-design-formal-white-shirt/p/itm14fca8d0afaa7?pid=SHTGQ4FPGW8GPX49&lid=LSTSHTGQ4FPGW8GPX49SGBVVR&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_64&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGQ4FPGW8GPX49.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
94,Raymond ,Men Regular Fit Checkered Formal Shirt,"₹2,399", , ,https://www.flipkart.com/raymond-men-checkered-formal-purple-shirt/p/itm8141c32fa917b?pid=SHTGQZAU3FWHJ5K6&lid=LSTSHTGQZAU3FWHJ5K6SWCMME&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_65&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGQZAU3FWHJ5K6.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
95,VAN HEUSEN ,Men Regular Fit Striped Formal Shirt,"₹1,609", , ,https://www.flipkart.com/van-heusen-men-striped-formal-purple-shirt/p/itmc7f058ff8e8f0?pid=SHTGPB5C2TBAJPYF&lid=LSTSHTGPB5C2TBAJPYF2BQPMM&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_66&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGPB5C2TBAJPYF.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
96,ARROW ,Men Slim Fit Checkered Formal Shirt,"₹1,321",4.3,3 ratings and 0 reviews,https://www.flipkart.com/arrow-men-checkered-formal-purple-shirt/p/itm6d9e5f07bb9c2?pid=SHTGQBVGCZ4U8BN2&lid=LSTSHTGQBVGCZ4U8BN2D4P5ZR&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_69&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGQBVGCZ4U8BN2.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
97,5TH ANFOLD ,Men Slim Fit Solid Slim Collar Formal Shirt,₹699,4,"79,078 ratings and 8,738 reviews",https://www.flipkart.com/5th-anfold-men-solid-formal-dark-green-shirt/p/itmfcrjfygdmndfh?pid=SHTFCR8EWJAM2QFB&lid=LSTSHTFCR8EWJAM2QFBBJVQTL&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_70&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTFCR8EWJAM2QFB.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
98,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-black-shirt/p/itm66e9da7c5ce94?pid=SHTGFH9DSGKYGQKA&lid=LSTSHTGFH9DSGKYGQKAMNJRPT&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_72&otracker=search&fm=organic&iid=en_5-I5hQ-OmPqeyY4xUaRMAwaNIzH4A8eDjmnzh4tYeYmKctkQsUPThKpjQkPv7osMZs-8rIQr1vvg0g7kdPy54w%3D%3D&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
99,COMBRAIDED ,Men Regular Fit Solid Slim Collar Formal Shirt,₹289,3.6,"3,156 ratings and 190 reviews",https://www.flipkart.com/combraided-men-solid-formal-white-shirt/p/itmab667e56c8bef?pid=SHTGH4RNTUXG2PGP&lid=LSTSHTGH4RNTUXG2PGPJTAMNP&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_73&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGH4RNTUXG2PGP.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
100,Nat Jastica ,Men Regular Fit Solid Spread Collar Formal Shirt,₹436,3.4,16 ratings and 0 reviews,https://www.flipkart.com/nat-jastica-men-solid-formal-blue-black-shirt/p/itmc6108096038e2?pid=SHTGMUCPX5F3AQTG&lid=LSTSHTGMUCPX5F3AQTGRMY3GN&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_74&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGMUCPX5F3AQTG.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
101,ARROW ,Men Slim Fit Striped Spread Collar Formal Shirt,"₹1,362",4.3,140 ratings and 12 reviews,https://www.flipkart.com/arrow-men-striped-formal-green-shirt/p/itmba9418522c85c?pid=SHTGHKK42GXNE9EH&lid=LSTSHTGHKK42GXNE9EHTUR9CM&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_75&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGHKK42GXNE9EH.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
102,ARROW ,Men Slim Fit Checkered Cut Away Collar Formal Shirt,"₹1,374",4,17 ratings and 0 reviews,https://www.flipkart.com/arrow-men-checkered-formal-pink-shirt/p/itmaf8b4e7db4637?pid=SHTGJNX3CW3VHEZX&lid=LSTSHTGJNX3CW3VHEZXGBNZCS&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_76&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGJNX3CW3VHEZX.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
103,Kedar Fab ,Men Regular Fit Printed Formal Shirt,₹379,3.6,599 ratings and 25 reviews,https://www.flipkart.com/kedar-fab-men-printed-formal-light-blue-shirt/p/itme777c2b78e1b3?pid=SHTGEQFHUWDUKNHV&lid=LSTSHTGEQFHUWDUKNHVEXXQWQ&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_77&otracker=search&fm=organic&iid=en_5-I5hQ-OmPqeyY4xUaRMAwaNIzH4A8eDjmnzh4tYeYkuMzQ96A_uSEjAaI-N9XOSJ-axvBFYdLORwKKBrT-SYQ%3D%3D&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
104,STONEBERG ,Men Slim Fit Solid Spread Collar Formal Shirt,₹379,4,"3,766 ratings and 273 reviews",https://www.flipkart.com/stoneberg-men-solid-formal-yellow-shirt/p/itm1a42e7c63a542?pid=SHTGKDH7VU5VMBZB&lid=LSTSHTGKDH7VU5VMBZBDGASM5&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_78&otracker=search&fm=organic&iid=en_5-I5hQ-OmPqeyY4xUaRMAwaNIzH4A8eDjmnzh4tYeYmTtN5su3vRS3uu7Ity_VoHs4zOB7i2yqLJ3i8Z-FMP1w%3D%3D&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
105,3BROS ,Men Regular Fit Solid Spread Collar Formal Shirt,₹499,4.1,638 ratings and 57 reviews,https://www.flipkart.com/3bros-men-solid-formal-white-shirt/p/itmfee09c9847b8a?pid=SHTGBGHTPDYGGVGP&lid=LSTSHTGBGHTPDYGGVGP3EXAFI&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_79&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGBGHTPDYGGVGP.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
106,Raymond ,Men Slim Fit Solid Spread Collar Formal Shirt,"₹1,100", , ,https://www.flipkart.com/raymond-men-solid-formal-grey-shirt/p/itm8f0b3b1d3cc89?pid=SHTGQZAUBBJVAAYH&lid=LSTSHTGQZAUBBJVAAYHESJOQF&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_2_80&otracker=search&fm=organic&iid=595ff7ae-2ee5-40d9-a27f-810f1d22a422.SHTGQZAUBBJVAAYH.SEARCH&ppt=None&ppn=None&ssid=i6doh862j40000001692428283661&qH=ee1697b1cab4c91d
107,MILDIN ,Men Slim Fit Solid Spread Collar Formal Shirt,₹389,3.9,"32,913 ratings and 2,624 reviews",https://www.flipkart.com/mildin-men-solid-formal-purple-shirt/p/itmacb55ae804342?pid=SHTG9PS5BRZT9VPG&lid=LSTSHTG9PS5BRZT9VPGYI6IXP&marketplace=FLIPKART&q=men+formal+shirt&store=clo%2Fash%2Faxc%2Fmmk%2Fbk1&srno=s_1_1&otracker=search&fm=organic&iid=en_cu1-Ow2iCCYBDi1-6UrpWiakMBIvYP9ax2j84uY_2BrzhDk0W0Ywe-Lyvbo_7ByZqL4YOrHUZKv2AbcwZvIQmA%3D%3D&ppt=None&ppn=None&ssid=aq4871ljpc0000001692428256212&qH=ee1697b1cab4c91d
