,Name,Description,Price,Rating,Rating_Count,URL
75,Men,Men Shirt,"₹1,269",5.0,(1),https://www.amazon.in/Arrow-Maroon-Formal-Shirt-ARADOSH1448_42/dp/B0C24FWW2S/ref=sr_1_84?keywords=men+formal+shirt&qid=1692428241&sr=8-84
76,Men,Men Shirt,"₹1,049",4.5,(4),https://www.amazon.in/Arrow-Light-Green-Formal-ARADOSH1307_40/dp/B0C24GYN3Y/ref=sr_1_85?keywords=men+formal+shirt&qid=1692428241&sr=8-85
77,Men's,Men's Black Slim Formal Shirt (AW17MFS44_Magenta 38),₹599,3.6,(12),https://www.amazon.in/Amazon-Brand-Symbol-Solid-AW17MFS44_Magenta/dp/B08YYXNG3P/ref=sr_1_86?keywords=men+formal+shirt&qid=1692428241&sr=8-86
78,Men,Men Formal Shirt,"₹1,268.",3.8,(3),https://www.amazon.in/Arrow-Checkered-Formal-Shirt-ARADOSH0653_Dark/dp/B0BLZGPWB8/ref=sr_1_87?keywords=men+formal+shirt&qid=1692428241&sr=8-87
79,Men,Men Shirt,₹844.,3.7,(3),https://www.amazon.in/Arrow-Mens-Checkered-Shirt-ARADOSH0393_Medium/dp/B0B5LHQTFY/ref=sr_1_88?keywords=men+formal+shirt&qid=1692428241&sr=8-88
80,Men,Men Formal Shirt,"₹1,295.",3.8,(11),https://www.amazon.in/Arrow-Checkered-Formal-Shirt-ARADOSH0885_Medium/dp/B0BLZF67SL/ref=sr_1_89?keywords=men+formal+shirt&qid=1692428241&sr=8-89
81,Men,Men Shirt,"₹1,319",4.1,(6),https://www.amazon.in/Arrow-Light-Formal-Shirt-ARADOSH1332_38/dp/B0C24DZ4FJ/ref=sr_1_90?keywords=men+formal+shirt&qid=1692428241&sr=8-90
82,Men,Men Shirt,"₹1,539",,,https://www.amazon.in/Van-Heusen-Regular-Shirt-VHSFBCUBV92210_Black/dp/B0C53SG3MX/ref=sr_1_91?keywords=men+formal+shirt&qid=1692428241&sr=8-91
83,Men,Men Shirt,"₹1,011",5.0,(1),https://www.amazon.in/Park-Avenue-Mens-Shirt-PMSX17145-B4_Blue/dp/B0BXLVD4TG/ref=sr_1_92?keywords=men+formal+shirt&qid=1692428241&sr=8-92
84,Smart,Smart Look Formal Shirt for Men,₹499,,,https://www.amazon.in/Alexplum-Smart-Look-Formal-Shirt/dp/B0CDGFWM1D/ref=sr_1_93?keywords=men+formal+shirt&qid=1692428241&sr=8-93
