,Name,Description,Price,Rating,Rating_Count,URL
20,H,"H HADDU Brass  (1 Pieces, Gold)",₹567, , ,https://www.flipkart.com/h-haddu-brass/p/itm0b94f0821fd0f?pid=PJTG8Z95ZFBPGGNX&lid=LSTPJTG8Z95ZFBPGGNXLPS0RX&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_21&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.PJTG8Z95ZFBPGGNX.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
21,byre,"byre Mixer of Organic Natural Afghani Loban, Guggal, Bhimseni Camphor and Herbal Oil Dhoop",₹348, , ,https://www.flipkart.com/byre-mixer-organic-natural-afghani-loban-guggal-bhimseni-camphor-herbal-oil-dhoop/p/itmc7b625bffb6f6?pid=DCEGQ4SVB6DKNKYB&lid=LSTDCEGQ4SVB6DKNKYBROXFU1&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_22&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.DCEGQ4SVB6DKNKYB.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
22,Spillbox,"Spillbox Kapoor Burner Brass Arati Stand Camphor Dani Holder – Ledal-Karpoor-Stand Brass  (1 Pieces, Yellow)",₹269,4.3,391 Ratings & 33 Reviews,https://www.flipkart.com/spillbox-kapoor-burner-brass-arati-stand-camphor-dani-holder-ledal-karpoor-stand/p/itm576b0845e0d1d?pid=PJTGCZR4QYMBHW3Q&lid=LSTPJTGCZR4QYMBHW3Q09YKZK&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_23&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.PJTGCZR4QYMBHW3Q.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
23,Spillbox,"Spillbox Kapoor Burner Brass Karpuram Arati Stand for Camphor Dani– Ganga-Karpoor-Stand Brass  (1 Pieces, Yellow)",₹251,4.2,294 Ratings & 22 Reviews,https://www.flipkart.com/spillbox-kapoor-burner-brass-karpuram-arati-stand-camphor-dani-ganga-karpoor-stand/p/itme023143d614d7?pid=PJTGCNNZZVFGMGXB&lid=LSTPJTGCNNZZVFGMGXBWMRHVX&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_24&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.PJTGCNNZZVFGMGXB.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
24,Utkarsh,Utkarsh Combo Of 5 Face Puja Camphor Burner Lamp Panch Aarti Jyoti With Brass Nagpari Head Pooja Puja Bell Ghanti Brass  (Multicolor),₹337,4,310 Ratings & 19 Reviews,https://www.flipkart.com/utkarsh-combo-5-face-puja-camphor-burner-lamp-panch-aarti-jyoti-brass-nagpari-head-pooja-bell-ghanti/p/itmd2a8c3ae18d91?pid=PJTFSRX2PGR9XWJR&lid=LSTPJTFSRX2PGR9XWJRDEPGVE&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_25&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.PJTFSRX2PGR9XWJR.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
25,Spillbox,"Spillbox Brass Kapoor Karpoor Karpuram Arati Aarti Arti Camphor Stand Dani Holder Brass  (1 Pieces, Gold)",₹445,4.2,196 Ratings & 21 Reviews,https://www.flipkart.com/spillbox-brass-kapoor-karpoor-karpuram-arati-aarti-arti-camphor-stand-dani-holder/p/itm6549531840fb6?pid=PJTG4S8ZZ2NMPHNC&lid=LSTPJTG4S8ZZ2NMPHNCGVNSRM&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_26&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.PJTG4S8ZZ2NMPHNC.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
26,Ayodhya,Ayodhya Bhakti Vat Savitri Puja Samagri kit !! : Vat Savitri Puja kit Prayer Kit,₹349,4.3,15 Ratings & 1 Reviews,https://www.flipkart.com/ayodhya-bhakti-vat-savitri-puja-samagri-kit-prayer/p/itm95e413f90e659?pid=PRKGEWNKKG6NA6BE&lid=LSTPRKGEWNKKG6NA6BEOXN5UA&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_27&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.PRKGEWNKKG6NA6BE.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
27,Hari,Hari Darshan Chandan Tika Tube Premium 40 gm( Pack of 4) | Pure Sandal Wood Paste with Beautiful Fragrance,₹170,4.1,554 Ratings & 48 Reviews,https://www.flipkart.com/hari-darshan-chandan-tika-tube-premium-40-gm-pack-4-pure-sandal-wood-paste-beautiful-fragrance/p/itm47fe22d8ea5da?pid=HAIGYU58YWF3A3GN&lid=LSTHAIGYU58YWF3A3GNGW46LB&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_28&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.HAIGYU58YWF3A3GN.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
28,360feel,"360feel Bhimseni Camphor Kapur karpur Kapoor Kappuram Natural Aromatic for Pooja, Meditation, Havan, Room Freshener, Mosquito - Insect Repellent 250g",₹499,4,6 Ratings & 1 Reviews,https://www.flipkart.com/360feel-bhimseni-camphor-kapur-karpur-kapoor-kappuram-natural-aromatic-pooja-meditation-havan-room-freshener-mosquito-insect-repellent-250g/p/itmd600086ded93b?pid=HAIG5QW9ZHWGN2GK&lid=LSTHAIG5QW9ZHWGN2GK77RUBH&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_29&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.HAIG5QW9ZHWGN2GK.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
29,Zed,Zed Black Pure & Natural Bhimseni Camphor Kapoor for Pooja Meditation (100 GR Jar),₹280,4.5,11 Ratings & 2 Reviews,https://www.flipkart.com/zed-black-pure-natural-bhimseni-camphor-kapoor-pooja-meditation-100-gr-jar/p/itm5757d8be1865a?pid=HAIGCDDBHZWRPNHZ&lid=LSTHAIGCDDBHZWRPNHZBWM3SK&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_30&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.HAIGCDDBHZWRPNHZ.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
30,HM,HM Herbals MUKKUDAL JAVADHU POWDER \ PUNUGU PASTE \ ARAGAJA PASTE \ PACCAI KARPURAM \ GOROCHAN POWDER 5 ITEAMS PACK,₹299,4.2,76 Ratings & 11 Reviews,https://www.flipkart.com/hm-herbals-mukkudal-javadhu-powder-punugu-paste-aragaja-paccai-karpuram-gorochan-5-iteams-pack/p/itm91fd6b1d7c41c?pid=HAIFYZ5JPEQCGJPH&lid=LSTHAIFYZ5JPEQCGJPH5T4BMW&marketplace=FLIPKART&q=camphor&store=search.flipkart.com&srno=s_1_31&otracker=search&fm=organic&iid=4e6c74af-76c1-4713-a32e-c89f0dd18723.HAIFYZ5JPEQCGJPH.SEARCH&ppt=None&ppn=None&ssid=07q8i7o7cg0000001692427667113&qH=365b10373e9526bc
